videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,commentId
sSRP6TGVVeA,"<a href=""https://www.youtube.com/watch?v=sSRP6TGVVeA&amp;t=02m05s"">02:05</a> Kurz war ein Querdenker?? Waaas?",02:05 Kurz war ein Querdenker?? Waaas?,Smartl_,https://yt3.ggpht.com/k_YMkDeXS6Qt42-D_Ja9ESNHhLJ2IQjdgHiYWUR4yHZQJ0HU__UEMwxMUVH1S9_FBAKi2uBHEw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCTkelhLIIKUahfC4savSwCA,{'value': 'UCTkelhLIIKUahfC4savSwCA'},True,none,0,2022-09-07T18:24:50Z,2022-09-07T18:24:50Z,,UgyHBtzmDJxCN7ORbRh4AaABAg
sSRP6TGVVeA,Wenn ich nur daran denke wie falsch und hinterfotzig der Mitterlehner abmontiert wurde  PfuiTeufel!,Wenn ich nur daran denke wie falsch und hinterfotzig der Mitterlehner abmontiert wurde  PfuiTeufel!,Josef Hagmann,https://yt3.ggpht.com/hVxO0HQDu31a-0AjVDhTx0hXsv4y4ml9-HE73F8kfYgbYFy1gplEUAi0oCKOhiSpf8SGR5gO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrqyf-3wloCshihxookYDbg,{'value': 'UCrqyf-3wloCshihxookYDbg'},True,none,0,2022-02-11T16:58:32Z,2022-02-11T16:58:32Z,,UgxPde9okGsLoCCeFjN4AaABAg
sSRP6TGVVeA,"Nun hat das türkise Büscherl eine eigene Firma gegründet. Ausser menschenverachtende Chats schreiben, kann der Studienabbrecher und Rechtsextreme überhaupt nichts 👎","Nun hat das türkise Büscherl eine eigene Firma gegründet. Ausser menschenverachtende Chats schreiben, kann der Studienabbrecher und Rechtsextreme überhaupt nichts 👎",Roland Gruber,https://yt3.ggpht.com/ytc/AGIKgqOMPH-jhL0t8C9DSUbGJTJuFKqLKsgmKKWlQw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8M3JviHLx1ZRDCy-Il_SBw,{'value': 'UC8M3JviHLx1ZRDCy-Il_SBw'},True,none,0,2022-01-25T13:36:20Z,2022-01-25T13:36:20Z,,Ugy4bdV_y2PO_8LHoox4AaABAg
sSRP6TGVVeA,The criminals trying to escape to Silicon Valley... the Persil-Schein of 2022,The criminals trying to escape to Silicon Valley... the Persil-Schein of 2022,Dita D2000,https://yt3.ggpht.com/ytc/AGIKgqM_j9hzywvAweYxBuCXPCnGpbnXTlnzmiD8tw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCTYhqVa6SY0bvrI27VZP40A,{'value': 'UCTYhqVa6SY0bvrI27VZP40A'},True,none,1,2022-01-04T16:19:58Z,2022-01-04T16:19:58Z,,Ugz_KasDRAbV9H0xQKx4AaABAg
sSRP6TGVVeA,"Großes rhetorisches Talent, aber einseitig positiv gegenüber die Impfung. Es ist Dezember und durch Umsehen im Bekanntenkreis komme ich zum Ergebnis, dass ich viel mehr Geimpfte als Ungeimpfte sehe, die sich impfen lassen. Impfen lasse ich mich nicht, da ich mich nicht als gefährdet sehe","Großes rhetorisches Talent, aber einseitig positiv gegenüber die Impfung. Es ist Dezember und durch Umsehen im Bekanntenkreis komme ich zum Ergebnis, dass ich viel mehr Geimpfte als Ungeimpfte sehe, die sich impfen lassen. Impfen lasse ich mich nicht, da ich mich nicht als gefährdet sehe",Peter Siegfried Krug,https://yt3.ggpht.com/ytc/AGIKgqOUfUrEYKxNY0CrgkIuc3Zqh1Voog0VDqXZnucPU_0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMnfdbiG8o0qe8JpoSySjGQ,{'value': 'UCMnfdbiG8o0qe8JpoSySjGQ'},True,none,0,2021-12-27T00:21:44Z,2021-12-27T00:24:34Z,,UgxyOvQ7EX5LnnRgt8R4AaABAg
sSRP6TGVVeA,Porque você não mostra o rosto da criança está escancarado que não e seu filho 😂🤣!,Porque você não mostra o rosto da criança está escancarado que não e seu filho 😂🤣!,Gleison Köheler,https://yt3.ggpht.com/ytc/AGIKgqPj2YntMROYYywzMGKjZaW5dxhrWiz5P20NUL9fZ8uEdxhldMABvJEmhA-RhVwY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6eSlGLVUssqawoaeEH86bw,{'value': 'UC6eSlGLVUssqawoaeEH86bw'},True,none,0,2021-12-01T14:47:01Z,2021-12-01T14:47:01Z,,UgzNw0qr5RmMmXggXCx4AaABAg
sSRP6TGVVeA,Ach ja: Danke für den Gamechanger!    ( Ihr seit einfach nur hohle Quatschköpfe!!),Ach ja: Danke für den Gamechanger!    ( Ihr seit einfach nur hohle Quatschköpfe!!),Erwin Müller,https://yt3.ggpht.com/ytc/AGIKgqOdbSuYAd5AcUkz0-sCccXsZWFdaLepfIx2FQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC48FE066e3Y6ZcHHA_ZadqQ,{'value': 'UC48FE066e3Y6ZcHHA_ZadqQ'},True,none,0,2021-11-22T19:16:47Z,2021-11-22T19:16:47Z,,Ugziq69O46Hydgac2nd4AaABAg
sSRP6TGVVeA,"Себастьян как Ты можешь отдавать власть олигархке ???? ,  В чем ты виноват??? Вы же расхлебываете ошибки прежних  глав , давай быстрее восстанавливай Австрию , Я приеду  и надо не останавливаться в своих начинаниях.......","Себастьян как Ты можешь отдавать власть олигархке ???? ,  В чем ты виноват??? Вы же расхлебываете ошибки прежних  глав , давай быстрее восстанавливай Австрию , Я приеду  и надо не останавливаться в своих начинаниях.......",Madina Khaydarbek Xasan Raxim.......,https://yt3.ggpht.com/6HPLSZMknGzkv_4y8h7V4LbPBzb8P64-JXimXsgaAyw7pkZkHf9k72GFlhSHzPoaytrHvPekbQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCOmz98F_z-lOaEPhMZVIzQ,{'value': 'UCCOmz98F_z-lOaEPhMZVIzQ'},True,none,0,2021-11-21T04:32:59Z,2021-11-21T04:32:59Z,,UgwmJM4O8UwOpuxYtHl4AaABAg
sSRP6TGVVeA,"Ein brillanter Kopf ist er dennoch bis heute. Österreich wird ebenso wie Deutschland untergehen, wegen dieser Grünen.","Ein brillanter Kopf ist er dennoch bis heute. Österreich wird ebenso wie Deutschland untergehen, wegen dieser Grünen.",Ringo Dingo,https://yt3.ggpht.com/ytc/AGIKgqNMvr5SLtfzbWlW-yVsZYQRA7_fziWTpFGXzNeh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUsCPOXbDvka_cZl-KwmdpQ,{'value': 'UCUsCPOXbDvka_cZl-KwmdpQ'},True,none,0,2023-04-19T14:13:48Z,2023-04-19T14:13:48Z,Ugwj6TRFnyWkIlPq9yJ4AaABAg,Ugwj6TRFnyWkIlPq9yJ4AaABAg.9UykxI_PlXW9ogclSIlUlG
sSRP6TGVVeA,Dann tuts es Piefken mir sehr leid,Dann tuts es Piefken mir sehr leid,Captain Jean Luc Picard,https://yt3.ggpht.com/ytc/AGIKgqOxV_UEEH7_Y4G2BSmANbHQR4IbkcSG3kNF4X9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjxys6gVty80CLnXBjm-B6g,{'value': 'UCjxys6gVty80CLnXBjm-B6g'},True,none,0,2023-04-19T05:28:14Z,2023-04-19T05:28:14Z,Ugwj6TRFnyWkIlPq9yJ4AaABAg,Ugwj6TRFnyWkIlPq9yJ4AaABAg.9UykxI_PlXW9ofgc5LR2Ax
sSRP6TGVVeA,Bitte nicht!Ein Blender per exellance! Und Ein Wef Jüngling!,Bitte nicht!Ein Blender per exellance! Und Ein Wef Jüngling!,Astrid Haller,https://yt3.ggpht.com/ytc/AGIKgqOrJxXHkmYzj5noaRwso-KOSSOgT-H6WmTI0A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwbf-bJKuyEICu74_bXorKw,{'value': 'UCwbf-bJKuyEICu74_bXorKw'},True,none,0,2022-11-05T21:59:33Z,2022-11-05T21:59:33Z,Ugwj6TRFnyWkIlPq9yJ4AaABAg,Ugwj6TRFnyWkIlPq9yJ4AaABAg.9UykxI_PlXW9i3auNpubgl
sSRP6TGVVeA,"<a href=""https://www.youtube.com/watch?v=pHjyK-g4VH0"">https://www.youtube.com/watch?v=pHjyK-g4VH0</a>",https://www.youtube.com/watch?v=pHjyK-g4VH0,Leo Mutombo,https://yt3.ggpht.com/ytc/AGIKgqOSOP8L1PsrnjKAL7ByGdFe-sI0zl1sx84J8A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1bzkoZiOhTlUi3nl5TmQ4g,{'value': 'UC1bzkoZiOhTlUi3nl5TmQ4g'},True,none,0,2022-09-12T12:37:36Z,2022-09-12T12:37:36Z,Ugwj6TRFnyWkIlPq9yJ4AaABAg,Ugwj6TRFnyWkIlPq9yJ4AaABAg.9UykxI_PlXW9fsYfKVQ9M9
sSRP6TGVVeA,Wer ist dieser Stefan Kurz?,Wer ist dieser Stefan Kurz?,Pfarrald Cash,https://yt3.ggpht.com/o-HvLyyrewWPzuOv0l4Mg_80QHAuToCV3Pr7e9ZzbiJ-e0rOYtKR6MfW033T8tOYjBpcxYHHATY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-mR2uaJ60ptxKOkhVI9k3w,{'value': 'UC-mR2uaJ60ptxKOkhVI9k3w'},True,none,0,2021-11-20T15:21:30Z,2021-11-20T15:21:30Z,,Ugzb2ZnJT9h2Zip5pGx4AaABAg
sSRP6TGVVeA,Der lift muss nach unten fahren,Der lift muss nach unten fahren,PopulousTV,https://yt3.ggpht.com/83qIvdOOWREKVDMCUfAe-rIlGuIaeHK5GCe9eu8WdscKl6OyLrr9v3dfI1A5Got3eWouxeSo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnGaeAAgZM3VDtz4uqzmdXA,{'value': 'UCnGaeAAgZM3VDtz4uqzmdXA'},True,none,0,2021-11-08T16:18:38Z,2021-11-08T16:18:38Z,,Ugx6BOBF0Z2cpkk92nF4AaABAg
sSRP6TGVVeA,Tomei xarope🧡 não estou mais solitária 🙂😁😂🤣,Tomei xarope🧡 não estou mais solitária 🙂😁😂🤣,Gleison Kölner,https://yt3.ggpht.com/ytc/AGIKgqMTGOYtxM3hrgcC8itaCVvzO_l71nlifLI6APsC-9hd1DP1gAyKIMdupUMi-b9M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEm7ZSVtwD-MMaFifExjkpQ,{'value': 'UCEm7ZSVtwD-MMaFifExjkpQ'},True,none,0,2021-11-07T20:22:19Z,2021-11-07T20:22:19Z,,UgwXTdddL_yMCY_x6CV4AaABAg
sSRP6TGVVeA,Eu quero o xaropinho 🧡😭🙂😁😂🤣!,Eu quero o xaropinho 🧡😭🙂😁😂🤣!,Gleison Kölner,https://yt3.ggpht.com/ytc/AGIKgqMTGOYtxM3hrgcC8itaCVvzO_l71nlifLI6APsC-9hd1DP1gAyKIMdupUMi-b9M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEm7ZSVtwD-MMaFifExjkpQ,{'value': 'UCEm7ZSVtwD-MMaFifExjkpQ'},True,none,0,2021-11-07T20:20:45Z,2021-11-07T20:20:45Z,,UgwuMWttZwDKhAS6QGN4AaABAg
sSRP6TGVVeA,Xarope 🧡,Xarope 🧡,Gleison Kölner,https://yt3.ggpht.com/ytc/AGIKgqMTGOYtxM3hrgcC8itaCVvzO_l71nlifLI6APsC-9hd1DP1gAyKIMdupUMi-b9M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEm7ZSVtwD-MMaFifExjkpQ,{'value': 'UCEm7ZSVtwD-MMaFifExjkpQ'},True,none,0,2021-11-07T20:19:56Z,2021-11-07T20:19:56Z,,UgxzePZbNj6oNjN8oc54AaABAg
sSRP6TGVVeA,🤣😂🤣😂geile Komödie.,🤣😂🤣😂geile Komödie.,WINIX,https://yt3.ggpht.com/I4ymWIxzzXtdAVbFOxXz3rni3aG1s32zKQ6M6kNVqSNMQpRxKhefXo0cprordhMbI5NDGvNmHdI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaOLRVgEAc5CgBFdA7kFE6w,{'value': 'UCaOLRVgEAc5CgBFdA7kFE6w'},True,none,1,2021-11-13T12:50:12Z,2021-11-13T12:50:12Z,Ugz8RoMvntdrW-4oC6t4AaABAg,Ugz8RoMvntdrW-4oC6t4AaABAg.9USGNwzJ51a9UgNFQ1Ow_P
sSRP6TGVVeA,We got Italy anyway. Thomas Pietro boselli hates martin It deep Thomas.,We got Italy anyway. Thomas Pietro boselli hates martin It deep Thomas.,Thomas Boyd,https://yt3.ggpht.com/ytc/AGIKgqPisvHBFH4Zt8fIZU6RGnBhlNXrrLwWWeUnh-IIr1L6NYMcz5lceGiN40QFUkDG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChv61juCV_XGyfm9W3ROdFQ,{'value': 'UChv61juCV_XGyfm9W3ROdFQ'},True,none,0,2021-11-06T22:08:48Z,2021-11-06T22:09:27Z,,Ugwa3VEfiIPpd4Tl11p4AaABAg
sSRP6TGVVeA,Your need martin sellner Thomas.,Your need martin sellner Thomas.,Thomas Boyd,https://yt3.ggpht.com/ytc/AGIKgqPisvHBFH4Zt8fIZU6RGnBhlNXrrLwWWeUnh-IIr1L6NYMcz5lceGiN40QFUkDG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChv61juCV_XGyfm9W3ROdFQ,{'value': 'UChv61juCV_XGyfm9W3ROdFQ'},True,none,0,2021-11-06T22:07:07Z,2021-11-06T22:07:07Z,,UgxIsdG29ndHL70xsgZ4AaABAg
sSRP6TGVVeA,Hahaha 👉du bist weg 😂😂😂,Hahaha 👉du bist weg 😂😂😂,Pfarrald Cash,https://yt3.ggpht.com/o-HvLyyrewWPzuOv0l4Mg_80QHAuToCV3Pr7e9ZzbiJ-e0rOYtKR6MfW033T8tOYjBpcxYHHATY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-mR2uaJ60ptxKOkhVI9k3w,{'value': 'UC-mR2uaJ60ptxKOkhVI9k3w'},True,none,1,2021-11-06T12:31:58Z,2021-11-06T12:31:58Z,,UgybOtC5CuDiwifNOnB4AaABAg
sSRP6TGVVeA,Er redete zu viel BS.,Er redete zu viel BS.,Mango Jerry,https://yt3.ggpht.com/9ZpZGjZlrwI8YJbrz9RP6LTSbNHzP6EKriq2hcU0ATnRNNmIYnFwggkAQyFUY1sKg_FBARYy4Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7turcHjespVDpM-CdI3fEw,{'value': 'UC7turcHjespVDpM-CdI3fEw'},True,none,0,2021-11-03T14:08:55Z,2021-11-03T14:08:55Z,,UgzWAz_btZmzRyXyhz54AaABAg
sSRP6TGVVeA,"<a href=""https://www.youtube.com/watch?v=pHjyK-g4VH0"">https://www.youtube.com/watch?v=pHjyK-g4VH0</a>",https://www.youtube.com/watch?v=pHjyK-g4VH0,Leo Mutombo,https://yt3.ggpht.com/ytc/AGIKgqOSOP8L1PsrnjKAL7ByGdFe-sI0zl1sx84J8A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1bzkoZiOhTlUi3nl5TmQ4g,{'value': 'UC1bzkoZiOhTlUi3nl5TmQ4g'},True,none,0,2022-09-12T12:37:48Z,2022-09-12T12:37:48Z,UgzaPa9rQ5d2ZPfjrwN4AaABAg,UgzaPa9rQ5d2ZPfjrwN4AaABAg.9U9PpruT1of9fsYgm0CWL4
sSRP6TGVVeA,da kloane Beidl !,da kloane Beidl !,thomas tirol/florida,https://yt3.ggpht.com/ytc/AGIKgqNG5lRR-ihLPfZQWDNT-SzR_gHL_emvuttN1A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCR73hmrwaHwSUehw4tWFAhg,{'value': 'UCR73hmrwaHwSUehw4tWFAhg'},True,none,0,2021-10-31T02:19:10Z,2021-10-31T02:19:10Z,,UgwIFoOASWCOt7XpwnJ4AaABAg
sSRP6TGVVeA,😁,😁,hen ps4 hen ps3,https://yt3.ggpht.com/rmi3UALinwB_-Kv7z6siPbJAvMNSyAYlfdM-GUmbBVGUVQ9hcZMuQH2kNOQ7RbXMCHFDOoRT7Ac=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRNZHLy7pSpkkZjqe7WhhRg,{'value': 'UCRNZHLy7pSpkkZjqe7WhhRg'},True,none,0,2021-10-27T00:09:08Z,2021-10-27T00:09:08Z,,UgyRGncEO2C1JKUsOzd4AaABAg
sSRP6TGVVeA,"<a href=""https://www.youtube.com/watch?v=pHjyK-g4VH0"">https://www.youtube.com/watch?v=pHjyK-g4VH0</a>",https://www.youtube.com/watch?v=pHjyK-g4VH0,Leo Mutombo,https://yt3.ggpht.com/ytc/AGIKgqOSOP8L1PsrnjKAL7ByGdFe-sI0zl1sx84J8A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1bzkoZiOhTlUi3nl5TmQ4g,{'value': 'UC1bzkoZiOhTlUi3nl5TmQ4g'},True,none,0,2022-09-12T12:39:10Z,2022-09-12T12:39:10Z,Ugy-kQabt94LrPypM3x4AaABAg,Ugy-kQabt94LrPypM3x4AaABAg.9Tlq4NpqntR9fsYqnKzQx6
sSRP6TGVVeA,"Der schrecklichste Politiker überhaupt, er sollte Rückgrat  zeigen und endlich komplett Zurücktreten und nicht nur zur Seite, in Lauerstellung.<br>Es gibt kein Zurückkommen!!!!!!!!","Der schrecklichste Politiker überhaupt, er sollte Rückgrat  zeigen und endlich komplett Zurücktreten und nicht nur zur Seite, in Lauerstellung.
Es gibt kein Zurückkommen!!!!!!!!",David Ritter,https://yt3.ggpht.com/ytc/AGIKgqPd4t2XdFQCQ3nrkPQheqS_Ap4Zmpa9UBuM3Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHMViFtF4IvcTbHnEB65xZg,{'value': 'UCHMViFtF4IvcTbHnEB65xZg'},True,none,0,2021-10-21T09:23:53Z,2021-10-21T09:23:53Z,,UgxtvuzqP9QMLHqbZmp4AaABAg
sSRP6TGVVeA,Leider den Respekt verloren,Leider den Respekt verloren,Der Aufklärer,https://yt3.ggpht.com/ytc/AGIKgqNb0KVhKeo8VnpCpjVfEeb85sWpvLEXaEPSefqR4Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOC-fMMzqEXCm7vRQSD0AEw,{'value': 'UCOC-fMMzqEXCm7vRQSD0AEw'},True,none,0,2021-10-20T22:28:35Z,2021-10-20T22:30:25Z,,UgxQ8kwBeUaQrChvSPp4AaABAg
sSRP6TGVVeA,"<a href=""https://www.youtube.com/watch?v=pHjyK-g4VH0"">https://www.youtube.com/watch?v=pHjyK-g4VH0</a>",https://www.youtube.com/watch?v=pHjyK-g4VH0,Leo Mutombo,https://yt3.ggpht.com/ytc/AGIKgqOSOP8L1PsrnjKAL7ByGdFe-sI0zl1sx84J8A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1bzkoZiOhTlUi3nl5TmQ4g,{'value': 'UC1bzkoZiOhTlUi3nl5TmQ4g'},True,none,0,2022-09-12T12:35:52Z,2022-09-12T12:35:52Z,Ugyu59k5mdkcjWRplz14AaABAg,Ugyu59k5mdkcjWRplz14AaABAg.9ThBmmRC_wj9fsYTaA6ars
sSRP6TGVVeA,Weg aus der Politik wir brauchen keinen machtsüchtigen da oben.,Weg aus der Politik wir brauchen keinen machtsüchtigen da oben.,Janis Ghale,https://yt3.ggpht.com/ytc/AGIKgqNMAvMDFgUKbkNtP1ryvtYOGFRH7ZPVp9JgBg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXtYnlwlx1Ke6GtNYBj6fow,{'value': 'UCXtYnlwlx1Ke6GtNYBj6fow'},True,none,1,2021-10-16T19:52:41Z,2021-10-16T19:52:41Z,,Ugy8x6Uk7LG3lkWT4154AaABAg
sSRP6TGVVeA,Netflix House of Cards Austria,Netflix House of Cards Austria,David Avid,https://yt3.ggpht.com/ytc/AGIKgqN0h8A1n3sAX8EJdExn0kGORN3fO1N-mQCXxQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-U3YGkQ_Kvs7uSi3ZjpdFw,{'value': 'UC-U3YGkQ_Kvs7uSi3ZjpdFw'},True,none,2,2021-10-16T13:09:53Z,2021-10-16T13:09:53Z,,UgwdiKHJ_uRUx5-6rp94AaABAg
sSRP6TGVVeA,heisse luft .. die haushälterin und das kindermädchen ist ja locker drin bei dem zahltag ... das kind tut mir jetzt schon leid,heisse luft .. die haushälterin und das kindermädchen ist ja locker drin bei dem zahltag ... das kind tut mir jetzt schon leid,Oliver Tavernaro,https://yt3.ggpht.com/ytc/AGIKgqPk54mXknTG3oDqRNodrMx8iG3vmS8mwpMs9VmkqQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0AZOKWak0LNU0WF4UKQ2PQ,{'value': 'UC0AZOKWak0LNU0WF4UKQ2PQ'},True,none,2,2021-10-15T18:08:29Z,2021-10-15T18:08:29Z,,UgyENDdVPnbi13nD8Nl4AaABAg
sSRP6TGVVeA,MICHAEL FLYNN hat dem US-Journalisten TUCKER CARLSON ein einstündiges <br>Interview gegeben. Darin erzählt er über den Tiefen Staat und vieles <br>mehr    KANN BASTI etwas darüber bringen wegen der vielfalt,"MICHAEL FLYNN hat dem US-Journalisten TUCKER CARLSON ein einstündiges 
Interview gegeben. Darin erzählt er über den Tiefen Staat und vieles 
mehr    KANN BASTI etwas darüber bringen wegen der vielfalt",Frank,https://yt3.ggpht.com/ytc/AGIKgqOrRAlPPGcRqP9CIcCR4dx3guy3yvI9XoEcwo5q8w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4YGRCkNNmOM8nyRA72IIyA,{'value': 'UC4YGRCkNNmOM8nyRA72IIyA'},True,none,0,2021-10-14T14:12:37Z,2021-10-14T14:12:37Z,,UgxCQ0WTFgSaA8RemXx4AaABAg
sSRP6TGVVeA,Auf das können nur schwule hoffen.,Auf das können nur schwule hoffen.,WINIX,https://yt3.ggpht.com/I4ymWIxzzXtdAVbFOxXz3rni3aG1s32zKQ6M6kNVqSNMQpRxKhefXo0cprordhMbI5NDGvNmHdI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaOLRVgEAc5CgBFdA7kFE6w,{'value': 'UCaOLRVgEAc5CgBFdA7kFE6w'},True,none,0,2021-11-13T13:24:39Z,2021-11-13T13:24:39Z,UgwcV5fa3glwuOst89N4AaABAg,UgwcV5fa3glwuOst89N4AaABAg.9TScwcUMTh69UgRBmWStAe
sSRP6TGVVeA,NEIN!,NEIN!,Mango Jerry,https://yt3.ggpht.com/9ZpZGjZlrwI8YJbrz9RP6LTSbNHzP6EKriq2hcU0ATnRNNmIYnFwggkAQyFUY1sKg_FBARYy4Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7turcHjespVDpM-CdI3fEw,{'value': 'UC7turcHjespVDpM-CdI3fEw'},True,none,1,2021-11-03T14:02:28Z,2021-11-03T14:02:28Z,UgwcV5fa3glwuOst89N4AaABAg,UgwcV5fa3glwuOst89N4AaABAg.9TScwcUMTh69UHkZyb3wep
sSRP6TGVVeA,Muss der fesche Basti nu ins Knasti?,Muss der fesche Basti nu ins Knasti?,linksgrünversüfft,https://yt3.ggpht.com/50oBWQW5PJoVndWI9XONC3UsM-ExYlYRVPAuzVT6GVWL_ri7cdURUOvJF2sAyboc6StF63nhAQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPY2qX93_NunpK5TLDNVS8Q,{'value': 'UCPY2qX93_NunpK5TLDNVS8Q'},True,none,0,2021-10-13T10:57:52Z,2021-10-13T10:57:52Z,,Ugzb2hzNk_YkMhDU73N4AaABAg
sSRP6TGVVeA,Hahaha <br>Corrupt Cancellor,"Hahaha 
Corrupt Cancellor",Maman PD,https://yt3.ggpht.com/621Z3Av7q_YhO7WgSk3Ct2KH9sLmHXIcxQlPb4Hod0Vo9pu-NizvPOWvepHibeXXrfmcd5sdyg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-ktiAppubW0T3D5EScupKQ,{'value': 'UC-ktiAppubW0T3D5EScupKQ'},True,none,0,2021-10-12T13:07:05Z,2021-10-12T13:07:05Z,,Ugyrl7I_GenEW1wgEIF4AaABAg
sSRP6TGVVeA,"Der redet bezüglich der Impfung einen scheiss, das ist unglaublich!","Der redet bezüglich der Impfung einen scheiss, das ist unglaublich!",Noname,https://yt3.ggpht.com/ytc/AGIKgqOa-rmDhCSP-EzGPcJPZLDnXKqIXcXZtjJBqQrpZdijdGwgj750JtzPpH-B7hWw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-wIvYxbdjiq6q3IiwGLeRg,{'value': 'UC-wIvYxbdjiq6q3IiwGLeRg'},True,none,0,2021-10-10T15:26:11Z,2021-10-10T15:26:11Z,,UgzEHu9JsLDXy9ThOdt4AaABAg
sSRP6TGVVeA,Das ist doch kein Rücktritt!!!,Das ist doch kein Rücktritt!!!,Erwin Müller,https://yt3.ggpht.com/ytc/AGIKgqOdbSuYAd5AcUkz0-sCccXsZWFdaLepfIx2FQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC48FE066e3Y6ZcHHA_ZadqQ,{'value': 'UC48FE066e3Y6ZcHHA_ZadqQ'},True,none,1,2021-10-10T11:21:00Z,2021-10-10T11:21:00Z,,Ugwl8KL-jrrgczxfK6x4AaABAg
sSRP6TGVVeA,"Endlich ist dieses korrupte, verlogene AXXXXloXX weg vom Fenster. Hoffentlich für immer. In kürze folgen seine deutschen Mitverschwörer.","Endlich ist dieses korrupte, verlogene AXXXXloXX weg vom Fenster. Hoffentlich für immer. In kürze folgen seine deutschen Mitverschwörer.",Bert H.,https://yt3.ggpht.com/ytc/AGIKgqNuePl5-FlCuDfU9KdufQXEbZUgAhSRiAV-yA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChxP07XgwZtjkQQh8-TcNMQ,{'value': 'UChxP07XgwZtjkQQh8-TcNMQ'},True,none,0,2021-10-10T07:54:41Z,2021-10-10T07:54:41Z,,UgxO9ZF-OERapKoPkaV4AaABAg
sSRP6TGVVeA,Kurtz versteckt sich hinter der Immunität eines Abgeordneten   - grindig -    Keine gute Optik für die ÖVP.  Diese Partei fangt in ihrem Kadavergehorsam zu stinken an.,Kurtz versteckt sich hinter der Immunität eines Abgeordneten   - grindig -    Keine gute Optik für die ÖVP.  Diese Partei fangt in ihrem Kadavergehorsam zu stinken an.,Querruhe,https://yt3.ggpht.com/ytc/AGIKgqP90HduLydE3nZxkFi6oUKRVGHOG19V-rVsvg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrgmsLXCWpcn1LVpVoB6EGw,{'value': 'UCrgmsLXCWpcn1LVpVoB6EGw'},True,none,0,2021-10-09T21:34:49Z,2021-10-09T21:34:49Z,,UgzM7iTMuC62SCnIpm14AaABAg
