channel_id,video_id,comment_id,date,author,comment_text
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxOGcNgLp7jw_l6_-R4AaABAg,2023-03-29T11:25:13Z,Kurt,"Bollemie ist eine psychische Erkrankung, die zu den Hassstörungen gehört. Die Betroffenen haben immer wiederkehrende Lügenattacken, in denen sie unkontrolliert Hass gegen Andersdenkende verbreiten. Nach solchen ""Hassanfällen"" haben sie große Angst vor der Wahrheit. Daher erbrechen sie sich unkontrolliert verbal, denunzieren und betreiben exzessiv multiple Forumsbeteiligung."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzZIeMB9pABLXC-lbB4AaABAg,2023-03-29T11:11:14Z,Slava Ukraini,Russland macht die Ukraine zu einem rohstoffreichen Land. Aus allen Ecken von Russland kommen Transporte von Stahl in die Ukraine. Schrotthändler in der Ukraine - ein Beruf mit Zukunft.
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugzki4R8vZFc_RfWQ3J4AaABAg.9nqD0-vL_kJ9nqEFSKRh_z,2023-03-29T11:11:51Z,Sophie,"Und keine geeigneten Arbeiter mehr da in Russland, um neue Panzer in der nötigen Zeit zu produzieren."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwZ2SvZbtwgVxc_Knl4AaABAg.9nqButwf8-c9nqaR1Pm2eG,2023-03-29T14:34:24Z,Frank Beu,"​@Doktor Qualmie:-) Als wenn diese Sozialschmarotzenden Links - Grün versifften Antifa Klebetrolle, ÖR konsumierenden und ukrainischen Wirtschaftsflüchtlinge jemals einer geregelten Arbeit nachgegangen wären, nachgehen, oder nachgehen werden."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwZ2SvZbtwgVxc_Knl4AaABAg.9nqButwf8-c9nqDZ94928W,2023-03-29T11:05:48Z,Kurt,"@Kontakt Hofer 

Deine 'Arbeit' kennen wir!"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwZ2SvZbtwgVxc_Knl4AaABAg.9nqButwf8-c9nqCljMzClC,2023-03-29T10:58:55Z,Doktor Qualmie:-),Arbeit die Ihnen lieb ist Slava Rababer. Nämlich Arbeit die ganz weit weg von Ihnen ist Wenn die fettigen Finger sich nicht mehr von der Tastatur trennen lassen Kleiner. 😂🤣😢. Das ist Ihre Berufung. Laberkalle im Internet.
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugz98TVBhK_qVS2GiKd4AaABAg.9nq8wNQiSFJ9nqafb2jlhR,2023-03-29T14:36:32Z,Frank Beu,Ukrainische grüne Wirtschaftsflüchtlinge erst recht nicht. Verpiss dich an die Ostfront.
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugz98TVBhK_qVS2GiKd4AaABAg.9nq8wNQiSFJ9nqIl8T2CEX,2023-03-29T11:51:16Z,Herr Jürgen,Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugz98TVBhK_qVS2GiKd4AaABAg.9nq8wNQiSFJ9nqAQ6PWlpy,2023-03-29T10:38:21Z,Doktor Qualmie:-),Die Propagandalügner Selenskis haben in Deutschland nichts zu suchen.
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugwth-Gf6zrm7xPQGT94AaABAg.9nq7wEHiciC9nqRwOPNShG,2023-03-29T13:11:27Z,heckenprunzer,"wie wir alle wissen hatte die DDR dank der großzügigen Gaslieferungen aus Russland einen weltweit einzigartigen Wohlstand. Manche hatten sogar eine Toilette in der eigenen Wohnung, heute unvorstellbar. 🤡🤡"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugwth-Gf6zrm7xPQGT94AaABAg.9nq7wEHiciC9nqGBqGVV9w,2023-03-29T11:28:50Z,Kurt,Fehlinformationen!
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugwth-Gf6zrm7xPQGT94AaABAg.9nq7wEHiciC9nqDkHdLwBV,2023-03-29T11:07:27Z,Kurt,"Du verbreitest Putins Lügenpropaganda. 
Du bist ein Kriegsverbrecher!"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugwth-Gf6zrm7xPQGT94AaABAg.9nq7wEHiciC9nqBj10Ki7U,2023-03-29T10:49:48Z,Doktor Qualmie:-),"​@Sophie Guter Spruch für die Deutsche Wochenschau. Weiter so.
Ich hab noch ein für dich. Der Sieg der freien Welt, ist eine Frage des Willens. Ergänzungen erwünscht...
😂🤣😂"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugwth-Gf6zrm7xPQGT94AaABAg.9nq7wEHiciC9nqBSRXikLM,2023-03-29T10:47:24Z,Doktor Qualmie:-),​@NoPutinNoCry Geschichten aus dem Paulanergarten. 😂🤣😂
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxIIaq9S-kH3X53zxt4AaABAg.9nq6Cqyu4Dl9nqdvFK0_NC,2023-03-29T15:04:53Z,Kreation Sammlung,"@NoPutinNoCry Ich denke, dir fehlt die Geschichte zu ""Geld"", die Entstehung, und die Betrugsabsicht dahinter, mit der du dich einmal beschäftigen solltest. Die Bank gibt dir etwas, was sie nie hatte (eine Buchung / eine Zahl im PC), und verlangt von dir eine Sicherheit (im realen Wert)! Die Bank will mehr Geld zurück, ""als sie gibt"", doch woher kommt das Geld, es ist nicht im Umlauf?! Dieser Trick kostet vielen ihre Sicherheit!

Ja, ich denke, wenn wir alle Arbeit abbauen, welche vorsätzlich betrügen, auch ""Investment"" ist Betrug (!) auf Kosten anderer, und vorsätzlich töten und zerstören, dann bleibt wohl nur für 20% Menschen Arbeit übrig, und das ist ja auch gut so! Wir betrachten es nur aus einem falschen Blickwinkel, aus einem falschem System, welches nicht dem Menschen dient!

Ach übrigens, das Handy brauche ich nicht unbedingt, und die Kartoffeln esse ich alleine!  :)"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxIIaq9S-kH3X53zxt4AaABAg.9nq6Cqyu4Dl9nqS6vLCyOU,2023-03-29T13:13:01Z,heckenprunzer,im Gegensatz zu den ruZZischen Werten 🙄🙄
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxIIaq9S-kH3X53zxt4AaABAg.9nq6Cqyu4Dl9nqHSQ3b-Nm,2023-03-29T11:39:50Z,Kurt,Ich finde Putins diktatorische Kleptokratie auch ganz toll!
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxIIaq9S-kH3X53zxt4AaABAg.9nq6Cqyu4Dl9nqBIVMsuQ4,2023-03-29T10:46:03Z,Kreation Sammlung,"@NoPutinNoCry Warum fragst du sie das nicht selbst? Habe da mal keine Angst, auch die ""Kritiker"" leben ganz gut vom System, ohne sich die Hände schmutzig zu machen, und solange das so ist, wird es auch keine Änderung geben! Dieses System muß und wird zusammenbrechen, und darauf freue ich mich!"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugy0yVDBQCGGts_8SRN4AaABAg,2023-03-29T09:48:14Z,Herr Jürgen,"❤❤ Und warum Deutschland die Finanzkrise nicht mehr im Griff kriegt, darf den man Kommentaren unter diesem entnehmen... ❤❤"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxoRzc2BA70I2v337V4AaABAg,2023-03-29T08:46:23Z,joniek,"Frau Wagenknecht und DDR:
 das wird die gleiche Geschichte"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzsiuNcHsQSSpyk9IR4AaABAg.9npyWLkyh0T9nq5FP73HVW,2023-03-29T09:53:12Z,Doktor Qualmie:-),​@joniek Stimmt die nehmen die illegale Kohle lieber ohne Aufsehen zu erregen mit. 😂🤣😂
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzsiuNcHsQSSpyk9IR4AaABAg.9npyWLkyh0T9nq-mK3UN4b,2023-03-29T09:05:24Z,joniek,"​@Doktor Qualmie:-) nein, ich meinte nur Frau Wagenknecht.
Die anderen machen ja kein Wochenschau über Banken!"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzsiuNcHsQSSpyk9IR4AaABAg.9npyWLkyh0T9npze88TNjS,2023-03-29T08:55:33Z,Doktor Qualmie:-),"Meinten Sie Warburg Scholz, Schreiber Schäuble, Scheuer Maut, Spenden Kohl, Plagiat Giffeys, Make up Anna Lena, Özdemir Tours, Masken Spahn, Metall Agnes, Berater Uschi, Banken Lewandowski, Korruptions Kalayci,... Naja Wenn ein Blinder ein legales Korn findet.."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzsiuNcHsQSSpyk9IR4AaABAg.9npyWLkyh0T9npzQ75NXfR,2023-03-29T08:53:30Z,Herr Jürgen,"..

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxsUBTqwSjLAbl8xcd4AaABAg.9npyF3RJxks9nqLcbnBu19,2023-03-29T12:16:19Z,fauler Ossi,"Wat ist mit dir los schon am Mittag besoffen. Frau Dr. Wagenknecht erklärt für jeden verständlich das unser Bankensystem am Abgrund steht u. du laberst nieder mit den Russen. Im übrigen durfte Frau Dr. Wagenknecht nicht mal das Abitur in der DDR machen. Opposition vertritt eben nicht die Regierunsmeinung u. wer mit seinen Steuergeldern fremde Oligarchen retten möchte bitte, aber nicht von meinen Steuergeldern."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxsUBTqwSjLAbl8xcd4AaABAg.9npyF3RJxks9npzSZCdztQ,2023-03-29T08:53:50Z,Herr Jürgen,"...
..Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwAtNVuhd9m3GBH8RR4AaABAg.9npwqs34sOM9npxCfIcsrL,2023-03-29T08:34:11Z,Stefan S.,@Herr Jürgen Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwAtNVuhd9m3GBH8RR4AaABAg.9npwqs34sOM9npx2QsA2Fm,2023-03-29T08:32:47Z,Herr Jürgen,".

.

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugx2OCp8reVJ47LgeLB4AaABAg.9npvUpmbV5h9npxFzeT52H,2023-03-29T08:34:38Z,Stefan S.,@Herr Jürgen Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugx2OCp8reVJ47LgeLB4AaABAg.9npvUpmbV5h9npx7XJn0ZM,2023-03-29T08:33:29Z,Herr Jürgen,".
.
.

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugx6sF5_Cj5UwvBDRFp4AaABAg.9npuO9eU3_h9nq9vkHKFJY,2023-03-29T10:34:04Z,Doktor Qualmie:-),​@Stefan S. Im Fantasialand flackern die Buntbirnen und die Ausdünstungen Selenskis erheben sich. 😂🤣😂........
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugx6sF5_Cj5UwvBDRFp4AaABAg.9npuO9eU3_h9npxyjpQpZ2,2023-03-29T08:40:53Z,Stefan S.,"@Rainer Goertz Sorry Rainer! Meine Antwort bezog sich nicht auf Dich! Wenn Du mal runterscrollst und Dir die Antworten zu den Kommentaren anschaust, verstehst Du ganz schnell, wieso ich dies gepostet habe! Die Putinfans hier im Chat sind mittlerweile nur noch auf Provokation gepolt!"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugx6sF5_Cj5UwvBDRFp4AaABAg.9npuO9eU3_h9npxHPg2gFV,2023-03-29T08:34:50Z,Stefan S.,@Herr Jürgen Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugx6sF5_Cj5UwvBDRFp4AaABAg.9npuO9eU3_h9npx1r2rkXb,2023-03-29T08:32:42Z,Rainer Goertz,@Stefan S. Inhaltlich nichts... mich intressieren die Beweggründe... und die hinterfrage ich..
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugx6sF5_Cj5UwvBDRFp4AaABAg.9npuO9eU3_h9npws4Nf9ty,2023-03-29T08:31:14Z,Rainer Goertz,@Herr Jürgen Mih wundert das frau Wagwnknecht immer auf neue Thhemen aufspringt und dabei so viel beachtung bekommt... ich warte bei den Beiträgen von frau wgenknecht welches neue trhema sie säht um nPanik zu machen..
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxcjwFREVtW1ZDojfF4AaABAg.9npsn9yOf4C9npxJCU_Ds2,2023-03-29T08:35:04Z,Stefan S.,@Herr Jürgen Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxcjwFREVtW1ZDojfF4AaABAg.9npsn9yOf4C9npuI6fwE0o,2023-03-29T08:08:43Z,Herr Jürgen,".

..
Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxcjwFREVtW1ZDojfF4AaABAg.9npsn9yOf4C9nptZOrILPu,2023-03-29T08:02:20Z,Doktor Qualmie:-),am Arsch???
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgygXFwI_v7e-MmAiFF4AaABAg.9npqwQsrq429npyuvB517L,2023-03-29T08:49:06Z,Stefan S.,@Herr Jürgen Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgygXFwI_v7e-MmAiFF4AaABAg.9npqwQsrq429npuPhmUlpr,2023-03-29T08:09:45Z,Herr Jürgen,".

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgygXFwI_v7e-MmAiFF4AaABAg.9npqwQsrq429npr3m1y4ag,2023-03-29T07:40:32Z,Doktor Qualmie:-),Dankeschön für Ihre Geschichten aus dem Banderagarten. 😂🤣😂
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxPlEVhuoGUyrRHpk14AaABAg.9npq56xtm919o2TtuNG_td,2023-04-03T14:38:42Z,Gissel Alexander,​@Bolle Danke
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxPlEVhuoGUyrRHpk14AaABAg.9npq56xtm919nqVVjzS5VI,2023-03-29T13:42:37Z,Sophie,@Bolle Dito😉
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxPlEVhuoGUyrRHpk14AaABAg.9npq56xtm919nqM8CAsb9l,2023-03-29T12:20:46Z,Bolle,"@Sophie Mobbing endet nicht von allein. Der Täter wird sein Opfer so lange mobben, wie andere Personen nicht frühzeitig eingreifen bzw. solange sie sein Verhalten dulden oder gar tolerieren. Das kann so weit gehen, dass der Täter seine Umgebung, z. B. den Usern im Kommentarbereich, davon überzeugt, dass seine Angriffe gerechtfertigt sind."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxPlEVhuoGUyrRHpk14AaABAg.9npq56xtm919nqBaz2f5Wd,2023-03-29T10:48:43Z,Sophie,@Slava Ukraini 👍
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxPlEVhuoGUyrRHpk14AaABAg.9npq56xtm919nqB3_zfg9M,2023-03-29T10:44:01Z,Slava Ukraini,@Sophie Eine glaubhafte Erklärung. Es sind aber nicht mehrere. Es ist nur eine Person mit mehreren Fakenamen.
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugw-i9pLkY76qu8EHj94AaABAg.9nppeWDI8m_9npqTgH59C4,2023-03-29T07:35:20Z,joniek,"​@Herr Jürgen sehr viel hat es mit dem Thema zu tun, es tut mir sehr leid, dass Sie es nicht kapieren"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugw-i9pLkY76qu8EHj94AaABAg.9nppeWDI8m_9npq4scvEOM,2023-03-29T07:31:57Z,Herr Jürgen,".


Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugw-i9pLkY76qu8EHj94AaABAg.9nppeWDI8m_9npq15HFc_o,2023-03-29T07:31:26Z,Doktor Qualmie:-),Na das ist ja ein ganz schlauer Märchenonkel. Darauf wäre ich nie gekommen. Schaut man genauer hin ist die Welt nicht schwarz und weiß...... aber was red ich hier gegen die Trollarmee.... 😂🤣😂
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxESNvzbWUbXjLVgdR4AaABAg.9npozZFPeXI9npqADnnSi_,2023-03-29T07:32:41Z,Herr Jürgen,Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzHbgrmtcd0i-3gV_d4AaABAg,2023-03-29T07:12:58Z,Michael Reitmaier,"Vielen Dank für jeden Beitrag. 
Sie erklären immer alles gut, verständlich und sachlich. In ihren Beiträgen bekommt man keine leeren Lügen wie bei den anderen vorgesetzt. 
Sie sprechen über jedes Thema sachlich, fundiert, ruhig,  in hervorragender Rhetorik und vor allem wie gesagt ehrlich. 
Und doch bleiben Sie dabei weitestgehend diplomatisch und vorsichtig. Verständlich, da ehrliche, offene Worte in den heutigen Tagen leider nicht gerne gesehen sind und in Medien und Politik auf breiter Front mit allen Mitteln angegriffen und denunziert werden. 
Wie es so weit kommen konnte und warum und wo das noch hinführt ist eine gute Frage. 
Es sei soviel gesagt, dass Ihnen an dieser Stelle sehr viel Dank und Lob für Ihren Einsatz und Ihre Worte gebührt. 
Danke

Was das Thema angeht. 
Die Banken sind vor über 40 Jahren aus dem Gold gedeckten System ausgestiegen. Allen voran das amerikanische System seit dem haben die Banken immer mehr an Einfluss und Mitspracherecht gewonnen. Sie bestimmen maßgeblich mit wohin die Reise geht. 
Seit dem wird Geld ohne Wertschöpfung maßlos im Hintergrund gedruckt. 
Es wird spekuliert und gezockt ohne Rücksicht auf Risiken und Verluste. 
Die Regierung dulden das nicht nur, sie ermöglichen es und stützen es auch noch. 
Inzwischen sind wir an einem Punkt angekommen wo man aus diesem fatalen Spiel nicht mehr einfach aussteigen kann. 
Die Folgen wären wohl eine immense Finanzkriese. So weiter zu machen ist auch keine Lösung. Es wird das System nicht retten, wenn nicht endlich wieder tatsächliche Werte dahinter stehen. 
Guter Rat ist teuer.  Wohl im wahrsten Sinne des Wortes. 
Klar ist, wenn es hart kommt, dann wieder für das kleine Volk. 
Wie schon so oft in der Geschichte. 

Wenn man das weltweite Geschehen betrachtet bekommt man immer mehr den Eindruck, dass die Politik eines jeden Landes versucht den Kopf aus der Schlinge zu ziehen und da scheint jedes Mittel recht. 
So wie es aktuell aussieht, wird wieder Europa den meisten Ärger abbekommen. 
Durch Krisen an einer Stelle kann Wohlstand an anderer Stelle entstehen. 

Es wäre zu wünschen, dass schnell Lösungen gefunden und ergriffen werden, die allen Menschen vor dem drohenden Ärger bewahren, doch aktuell sieht es nicht so aus, als wäre ein Interesse an einem anderem Weg vorhanden. 

Vielen Dank Frau Wagenknecht, machen Sie bitte so angaschiert weiter."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxEicAsgN_KLQ8An6x4AaABAg.9nplxcM-mRD9npmrgUVUiS,2023-03-29T07:03:48Z,Doktor Qualmie:-),Deine Geschichten aus dem Bandera Garten steck dir sonst wohin Laber Ukraini. 😂🤣😂
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxEicAsgN_KLQ8An6x4AaABAg.9nplxcM-mRD9npm63q0llm,2023-03-29T06:57:10Z,Herr Jürgen,".




Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgyABGISom49x9rbigl4AaABAg.9npjUH1sYB09npkic1CbbO,2023-03-29T06:45:05Z,Herr Jürgen,Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgyBVEUt9AolJYf8EeJ4AaABAg.9npixTdOh309npklcHALfs,2023-03-29T06:45:30Z,Herr Jürgen,".
Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugy0fmzNJnmbCicq7oh4AaABAg.9npgmlN_JsZ9npkuH1_RYG,2023-03-29T06:46:41Z,Herr Jürgen,Na.. auch TV geschaut....? Im Krieg stirbt die Wahrheit zuerst.
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzvdommlWSyWhaZ6Xx4AaABAg.9npeHvWmhMc9npkz6_Qahk,2023-03-29T06:47:20Z,Herr Jürgen,😂😅
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugz-_tLwhOiRQ0gda-14AaABAg.9npcsfelpZV9npn5ef6v7g,2023-03-29T07:05:51Z,Doktor Qualmie:-),"Tja wenn man selbst ein absolutes Nichts ist, bleibt nur noch der Neid aud andere Menschen. Mein Beileid für ihre geistige Armseligkeit. 😂🤣😂"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugz-_tLwhOiRQ0gda-14AaABAg.9npcsfelpZV9npl-bQtOBO,2023-03-29T06:47:32Z,Herr Jürgen,Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugz2eZOJ3QJl-kg23A14AaABAg.9npapDsvjii9npeahCzTGl,2023-03-29T05:51:34Z,Slava Ukraini,"Kann ich nicht glauben. Die Kurve wird schräg, steil nach unten verlaufen, wie beim ""Aufstehen""."
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugytl608hYkYeidG2fJ4AaABAg.9noxY-gVAIn9nqT2YiGPBi,2023-03-29T13:21:09Z,heckenprunzer,@Andreas Hofer 22cm nicht so gefährlich wie im Terrorstaat Russland die Wahrheit auszusprechen
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugytl608hYkYeidG2fJ4AaABAg.9noxY-gVAIn9npWLL3_0zl,2023-03-29T04:30:42Z,Sophie,"Die Russen hatten schon immer Angst vor der Wahrheit und der Opposition. 
Das passiert, wenn man in Russland für Frieden ist😢 Einfach ekelhaft!"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugz9GKekTm5Rj32LMTh4AaABAg,2023-03-28T23:01:33Z,heckenprunzer,"Angesichts der massiven Zerstörung gepanzerter Fahrzeuge durch das ukrainische Militär sieht sich Russland nach Ansicht von US-Verteidigungsminister Lloyd Austin gezwungen, auf jahrzehntealte Panzer aus Sowjetzeiten zurückzugreifen. Die Ukraine habe den russischen Bestand gepanzerter Fahrzeuge ausgedünnt ""auf eine Weise, wie es sich  niemand vorstellen konnte"", so Austin.                                            ""Deswegen sehen wir Russland sich jetzt  um T-54 und T-55 Panzer bemühen angesichts des Ausmaßes der Schäden, die ihnen die Ukraine zugefügt hat.""
ZDF"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwLrIm1VyhVMEkIEe54AaABAg.9nosBOjnixT9npgtbnYhv1,2023-03-29T06:11:38Z,Herr Jürgen,@Andreas Hofer 22cm lass den doch doof sterben
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwLrIm1VyhVMEkIEe54AaABAg.9nosBOjnixT9nouNjahN69,2023-03-28T22:50:14Z,heckenprunzer,Danke für Nichts!
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwLrIm1VyhVMEkIEe54AaABAg.9nosBOjnixT9nosYp8zXlt,2023-03-28T22:34:17Z,Kurt,Was hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugyrnm4vwoDlC0b_HuZ4AaABAg.9nooO3LwkqN9nqC7DQM24p,2023-03-29T10:53:15Z,Kurt,"​@Herr Jürgen 

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugyrnm4vwoDlC0b_HuZ4AaABAg.9nooO3LwkqN9npl7UmqZz1,2023-03-29T06:48:37Z,Herr Jürgen,​@SophieWas hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugyrnm4vwoDlC0b_HuZ4AaABAg.9nooO3LwkqN9npXPRAu1Ti,2023-03-29T04:40:00Z,Sophie,Wie immer😂 Seine Kommentare sind ihm  peinlich 😂
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugyrnm4vwoDlC0b_HuZ4AaABAg.9nooO3LwkqN9nort4E-K2C,2023-03-28T22:28:26Z,Kurt,"​@Herr Jürgen

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,Ugyrnm4vwoDlC0b_HuZ4AaABAg.9nooO3LwkqN9noqsth6aU1,2023-03-28T22:19:41Z,Herr Jürgen,".

.


.



.


Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxujPRc0lCPC8-vI2Z4AaABAg.9nomysXLhvd9npubHOFvGq,2023-03-29T08:11:28Z,Stefan S.,Der ist in Sachen Hinterfotzigkeit eben nicht mehr zu überbieten!
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxujPRc0lCPC8-vI2Z4AaABAg.9nomysXLhvd9nos633372w,2023-03-28T22:30:21Z,Kurt,"​@Herr Jürgen 

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgxujPRc0lCPC8-vI2Z4AaABAg.9nomysXLhvd9nor0o5SW_A,2023-03-28T22:20:54Z,Herr Jürgen,".

.

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwxbA2CLyqnLkyjI8Z4AaABAg.9nom8E66ABZ9noryddsk_R,2023-03-28T22:29:12Z,Kurt,"​@Herr Jürgen 

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgwxbA2CLyqnLkyjI8Z4AaABAg.9nom8E66ABZ9nor3g5tcEf,2023-03-28T22:21:17Z,Herr Jürgen,".

.

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzKXLOFqX_44_iU4iZ4AaABAg.9nojzk8mYQr9npl9wfRAmX,2023-03-29T06:48:57Z,Herr Jürgen,​@KurtWas hat das mit dem Thema zu tun?
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzKXLOFqX_44_iU4iZ4AaABAg.9nojzk8mYQr9nos9qyWeSV,2023-03-28T22:30:52Z,Kurt,"​@Herr Jürgen 

Was hat das mit dem Thema zu tun?"
UCPH3ZPeqWqRVZ_ef4vOZgSw,tewlw2R8rvo,UgzKXLOFqX_44_iU4iZ4AaABAg.9nojzk8mYQr9nor5t7jOIy,2023-03-28T22:21:35Z,Herr Jürgen,"..

.

Was hat das mit dem Thema zu tun?"
