channel_id,video_id,comment_id,date,author,comment_text
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugxen_tp1FmXQcAi3J14AaABAg,2022-09-09T21:10:29Z,Marie Pichler,"Ein grauslicher WEF Jünger. Der sein Land und seine Bürger ohne mit der Wimper zu zucken verkauft. Immer mit Nettanyaou unterwegs, das war schon von Anfang an verdächtig. Hab keine Worte für so viel Niedertracht."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwBk5XeCgE3DWUBsqN4AaABAg,2022-09-08T16:31:30Z,ledsepp,"Gut, dass eine ganze Republik den hier nicht mehr ertragen muss, was für eine peinliche Gestalt."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwCQmh7zQ2wW2kRHlx4AaABAg,2022-09-08T16:29:08Z,ledsepp,"Auch Politdarstellung ist eine Kunst, der hier war ein 'Meister' seines Fachs, ohne dass er darauf stolz sein müsste."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzmLVZdOQqb5BUc0AR4AaABAg,2022-09-06T00:53:04Z,David R,🤮🤮🤮🤮🤮🤮
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgyLKg9Q1aMQJTQkLB54AaABAg,2022-09-04T11:48:05Z,Jason King,I like him .but a typical politician..useless 👎🏴󠁧󠁢󠁥󠁮󠁧󠁿
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzoMNwv0xWxis7d4U54AaABAg,2022-09-02T16:47:11Z,mike balkanski1,💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgznxV8OrFBcNv6HmXJ4AaABAg,2022-08-30T01:43:36Z,Narisa    Ohhh,Danke . Herr Kurz
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzcfpAi6UJ30qybTO94AaABAg,2022-08-13T11:03:10Z,Katja,"Es kommt einem das Kotzen!
Jahrelang, LÄNGER als 10 Jahre, keine Leistung erbracht, aber ein fettes Gehalt vom Steuerzahler einkassiert - UNVERSCHÄMT, DEKADENT und SKRUPELLOS!"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugy_7S0JvuYTgkFBVBd4AaABAg,2022-07-31T21:13:08Z,Thomas Boyd,It mess Thomas. You got Italy and Pietro Boselli Italian.
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzDdPm4MglMSXsuiDp4AaABAg,2022-07-31T21:10:07Z,Thomas Boyd,Who did damage to Red pill Germany he CSU German and Anglo Irish. Is German Bavarian yes he German economy politically Thomas. He hate Italy Rome politically Thomas. Did make friends with you Red pill Germany yes. False politically Thomas. He CSU Bavarian. Andrew Kirby English told you truth Thomas he Tories English government politically English Catholic upper class Andrew Kirby.
